$ICAO,$Registration,sigh,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link,#ImageLink,#ImageLink2,#ImageLink3
7C6642,VH-UHG,True,Aerotech Helicopters Pty Ltd,Pickering Aviation Inc. Uh-60A,H60,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/44906_1638007774.jpg,https://cdn.jetphotos.com/full/6/31292_1629341134.jpg,https://cdn.jetphotos.com/full/5/93800_1629013022.jpg
7C6643,VH-UHH,True,Private,Bell Helicopter Company Uh-1H,UH1,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/29905_1609919077.jpg,https://cdn.jetphotos.com/full/5/60716_1436247992.jpg,https://cdn.jetphotos.com/full/3/61187_1357735741.jpg
7C6647,VH-UHL,True,Private,Eurocopter As 350 B3,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
7C664E,VH-UHS,True,Aerotech Helicopters Pty Ltd,Pickering Aviation Inc. Uh-60A,H60,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/38624_1645354576.jpg,https://cdn.jetphotos.com/full/5/55586_1636160103.jpg,https://cdn.jetphotos.com/full/6/77371_1632463255.jpg
7C6651,VH-UHV,True,Private,Bell Helicopter Co 206B,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
7C6685,VH-UJB,True,Private,Airbus Helicopters Deutschland Gmbh Ec135 P3,EC35,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/80873_1642861657.jpg,https://cdn.jetphotos.com/full/6/36251_1641906373.jpg,https://cdn.jetphotos.com/full/5/48899_1635820597.jpg
7C6695,VH-UJR,True,Private,Aero Commander 500-S,AC50,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,https://www.nafc.org.au/,,,
7C66E0,VH-ULU,True,Private,De Havilland Aircraft Company Dh-60G,DH60,Civ,Biplane,History,Old Stuff,Historic,,,,
7C673B,VH-UOD,True,Private,General Aircraft Co Ltd Genairco,ZZZZ,Civ,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/4/34076_1320832650.jpg,https://cdn.jetphotos.com/full/2/83750_1179824164.jpg,https://cdn.jetphotos.com/full/1/84355_1158557233.jpg
7C674A,VH-UOS,True,Skythrills Pty Ltd,Yakovlev Aircraft Factories Yak-55M,YK55,Civ,Aerobatics,Do A Barrel Roll,Soviet Union,Joe Cool,https://en.wikipedia.org/wiki/Yakovlev_Yak-55,,,
7C676F,VH-UPT,True,Private,Cessna Aircraft Company 182S,C182,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/2/29303_1092004563.jpg,,
7C67F2,VH-UTG,True,Private,Bell Helicopter Co 206B,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/70889_1630302780.jpg,https://cdn.jetphotos.com/full/5/76501_1622696295.jpg,
7C67F5,VH-UTJ,True,Private,Bell Helicopter Textron 206L-3,C208,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/50164_1627469928.jpg,https://cdn.jetphotos.com/full/4/92872_1371783261.jpg,
7C67F8,VH-UTM,True,Private,Aerospatiale Industries As.350Ba,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/28271_1630474899.jpg,https://cdn.jetphotos.com/full/5/15909_1625400980.jpg,https://cdn.jetphotos.com/full/4/40274_1358232497.jpg
7C6815,VH-UUF,True,Private,Eurocopter As.350B3,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/47482_1665237348.jpg,https://cdn.jetphotos.com/full/5/29482_1663855050.jpg,https://cdn.jetphotos.com/full/3/99417_1315279536.jpg
7C6816,VH-UUG,True,Private,Eurocopter As.350B3,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/65636_1655363936.jpg,https://cdn.jetphotos.com/full/6/90065_1645802122.jpg,https://cdn.jetphotos.com/full/6/58145_1640223131.jpg
7C6817,VH-UUH,True,Private,Eurocopter As.350B3,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
7C6818,VH-UUI,True,Private,Eurocopter As.350B3,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
7C681B,VH-UUL,True,Finlen Developments Pty Ltd,De Havilland Aircraft Company Dh-85,DH85,Civ,I Am Old,Speak Up Sonny,Historic,Historic,https://en.wikipedia.org/wiki/De_Havilland_Leopard_Moth,https://cdn.jetphotos.com/full/6/78617_1492869689.jpg,https://cdn.jetphotos.com/full/5/11939_1487204761.jpg,https://cdn.jetphotos.com/full/5/52996_1486256660.jpg
7C6834,VH-UVA,True,Private,Aerospatiale Industries As.350Ba,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/47267_1665021973.jpg,,
7C684D,VH-UVZ,True,Private,De Havilland Aircraft Company Dh-82A,DH82,Civ,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/6/67335_1482908650.jpg,https://cdn.jetphotos.com/full/5/20774_1481176501.jpg,https://cdn.jetphotos.com/full/6/85320_1451592302.jpg
7C686B,VH-UWT,True,Private,Airbus Helicopters As 350 B3E,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
7C6880,VH-UXE,True,Miltek Aviation Pty Ltd,Hawker Siddeley Aviation Ltd Hunter Mk. T-75S,HUNT,Civ,Jet Fighter,Transonic,Historic,Distinctive,,,,
7C6887,VH-UXL,True,Private,Consolidated Vultee Aircraft Corp Stinson Division Sr-8C,RELI,Civ,You Came Here In That Thing,Radial Engine,Fixed Gear,Joe Cool,,https://cdn.jetphotos.com/full/6/79791_1638413234.jpg,https://cdn.jetphotos.com/full/6/51297_1634474695.jpg,https://cdn.jetphotos.com/full/5/79798_1620189124.jpg
7C688B,VH-UXP,True,Private,Beech Aircraft Corp C17-B,BE17,Civ,Biplane,Staggerwing,History,Historic,,https://cdn.jetphotos.com/full/6/19443_1471699251.jpg,https://cdn.jetphotos.com/full/6/23073_1452313356.jpg,https://cdn.jetphotos.com/full/5/47242_1430284740.jpg
7C688E,VH-UXS,True,Private,Percival Aircraft Co Proctor Mk I,PROC,Civ,Training Wheels,Speak Up Sonny,Old Stuff,Historic,,,,
7C6893,VH-UXX,True,Private,Cessna Aircraft Company 305D,O1,Civ,War Bird,Liason,Old Stuff,Historic,,https://cdn.jetphotos.com/full/6/92414_1571303892.jpg,https://cdn.jetphotos.com/full/6/27750_1417343846.jpg,https://cdn.jetphotos.com/full/2/40812_1076924803.jpg
7C68C5,VH-UZB,True,Private,De Havilland Aircraft Company Dh-82A,DH82,Civ,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/5/77507_1421571517.jpg,https://cdn.jetphotos.com/full/2/74930_1217726560.jpg,https://cdn.jetphotos.com/full/2/27511_1200706458.jpg
7C6A50,VH-VAA,True,Lloyd Helicopters Pty. Ltd.,Bell Helicopter Co 412Ep,B412,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/6/42800_1639450666.jpg,https://cdn.jetphotos.com/full/5/73503_1638086985.jpg,https://cdn.jetphotos.com/full/5/79498_1623829544.jpg
7C6A51,VH-VAB,True,Lloyd Helicopters Pty. Ltd.,Bell Helicopter Co 412Ep,B412,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/5/25224_1524729620.jpg,https://cdn.jetphotos.com/full/5/69144_1423044538.jpg,https://cdn.jetphotos.com/full/5/51539_1401694834.jpg
7C6A53,VH-VAD,True,Private,Beechcraft B200C,BE20,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://www.jetphotos.com/photo/10716650#modal-large-photo,https://cdn.jetphotos.com/full/6/56573_1621738734.jpg,https://cdn.jetphotos.com/full/5/66307_1613646177.jpg
7C6A5E,VH-VAO,True,Babcock Mission Critical Services Australasia Pty Ltd,Bell Helicopter Textron Canada Limited 412Ep,B412,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/6/94374_1651848254.jpg,https://cdn.jetphotos.com/full/6/13963_1631248165.jpg,https://cdn.jetphotos.com/full/6/14095_1573349709.jpg
7C6A64,VH-VAU,True,Babcock Mission Critical Services Australasia Pty Ltd,Bell Helicopter Co 412Ep,B412,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/5/75106_1668249455.jpg,https://cdn.jetphotos.com/full/5/97199_1642173976.jpg,https://cdn.jetphotos.com/full/5/33269_1641796799.jpg
7C6A99,VH-VCB,True,Private,Kawasaki Heavy Industries Ltd. Bk117 B-2,BK17,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/51517_1634535004.jpg,https://cdn.jetphotos.com/full/5/29769_1634534434.jpg,https://cdn.jetphotos.com/full/5/88429_1607507043.jpg
7C6AA5,VH-VCN,True,Roan Inish Pty Ltd,Kavanagh Balloons E-240,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,,,
7C6AEB,VH-VEL,True,Private,Amateur Built Aircraft Se-Rg,VELO,Civ,Canards,You Came Here In That Thing,Nope Mobile,You came here in that thing ?,https://en.wikipedia.org/wiki/Velocity_SE,,,
7C6AF7,VH-VEX,True,Private,Gippsland Aeronautics Pty Ltd Ga-8,GA8,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/54830_1508365836.jpg,,
7C6B4D,VH-VHB,True,Skytraders Pty Ltd,Eads Casa - European Aeronautic Defence And Space 212-Ee,C212,Civ,Hired Gun,,,Hired Gun,,https://cdn.jetphotos.com/full/6/87935_1658493260.jpg,https://cdn.jetphotos.com/full/5/89268_1529575783.jpg,https://cdn.jetphotos.com/full/6/53054_1412313127.jpg
7C6B4F,VH-VHD,True,Skytraders Pty Ltd,Airbus Industrie A319-115,A319,Civ,Hired Gun,,,Hired Gun,,https://cdn.jetphotos.com/full/5/89691_1668303096.jpg,https://cdn.jetphotos.com/full/5/28763_1668061710.jpg,https://cdn.jetphotos.com/full/5/95595_1660276209.jpg
7C6B5B,VH-VHP,True,Skytraders Pty Ltd,Airbus A319-132,A319,Civ,Hired Gun,,,Hired Gun,,https://cdn.jetphotos.com/full/5/43218_1654840653.jpg,https://cdn.jetphotos.com/full/6/43767_1617368055.jpg,https://cdn.jetphotos.com/full/5/73378_1614959817.jpg
7C6B60,VH-VHU,True,Private,Bell Helicopter Textron Canada Ltd 407,B407,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/12829_1641901842.jpg,https://cdn.jetphotos.com/full/6/52895_1617159973.jpg,
7C6B74,VH-VIE,True,Private,Amateur Built Aircraft Lancair Ivp,BALL,Civ,You came here in that thing ?,Homebuild,,You came here in that thing ?,,,,
7C6B95,VH-VJB,True,Private,Eurocopter Deutschland Gmbh Ec135 P2+,EC35,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/51301_1651200560.jpg,https://cdn.jetphotos.com/full/6/16957_1560258704.jpg,https://cdn.jetphotos.com/full/6/43717_1538497067.jpg
7C6BA2,VH-VJO,True,Private,Cessna Aircraft Company 560,C560,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/94855_1668415463.jpg,https://cdn.jetphotos.com/full/5/49363_1655254589.jpg,https://cdn.jetphotos.com/full/6/92039_1653994836.jpg
7C6BA7,VH-VJT,True,Private,Cessna Aircraft Company 560,C560,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/16300_1644322539.jpg,https://cdn.jetphotos.com/full/6/53391_1637146997.jpg,https://cdn.jetphotos.com/full/5/93259_1635752924.jpg
7C6BF0,VH-VLU,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
7C6C15,VH-VMV,True,Private,Vulcanair S.P.A. P.68C,P68,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/98325_1631440432.jpg,https://cdn.jetphotos.com/full/6/22122_1503223201.jpg,https://cdn.jetphotos.com/full/1/46829_1257705869.jpg
7C6C4B,VH-VOD,True,Private,Aero Vodochody L-39C,L39,Civ,Do A Barrel Roll,Jet Trainer,Private Jet Fighter,Distinctive,https://en.wikipedia.org/wiki/Aero_L-39_Albatros,https://cdn.jetphotos.com/full/5/65282_1630760807.jpg,https://cdn.jetphotos.com/full/6/70474_1401376053.jpg,https://cdn.jetphotos.com/full/3/82753_1351261768.jpg
7C6C5B,VH-VOT,True,Private,Bell Helicopter Co 407,B407,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/97311_1621082523.jpg,https://cdn.jetphotos.com/full/6/92553_1620918964.jpg,https://cdn.jetphotos.com/full/6/30816_1620038567.jpg
7C6C7C,VH-VPQ,True,Private,Textron Aviation Inc. B300,B350,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/6/34454_1669879414.jpg,https://cdn.jetphotos.com/full/6/28564_1668853306.jpg,https://cdn.jetphotos.com/full/6/99617_1668515733.jpg
7C6C83,VH-VPX,True,Private,Textron Aviation Inc. B300,B350,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/5/31072_1654086288.jpg,https://cdn.jetphotos.com/full/6/57531_1616041431.jpg,https://cdn.jetphotos.com/full/6/78675_1601706188.jpg
7C6CB6,VH-VRC,True,Skyhook Helicopters Pty Ltd,Bell Helicopter Co 204B,UH1,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/15305_1576887911.jpg,https://cdn.jetphotos.com/full/5/53074_1555230374.jpg,https://cdn.jetphotos.com/full/6/81211_1542873514.jpg
7C6CB7,VH-VRD,True,Private,Eurocopter Ec130B4,EC30,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/58813_1645278036.jpg,https://cdn.jetphotos.com/full/6/51775_1614167535.jpg,https://cdn.jetphotos.com/full/6/61010_1593583609.jpg
7C6CC3,VH-VRP,True,Private,Kawasaki Heavy Industries Bk117 B-2,BK17,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/82100_1669081849.jpg,https://cdn.jetphotos.com/full/6/49628_1628383909.jpg,https://cdn.jetphotos.com/full/6/59328_1615879554.jpg
7C6CC4,VH-VRQ,True,Private,Kawasaki Heavy Industries Bk117 B-2,BK17,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/22370_1576276376.jpg,https://cdn.jetphotos.com/full/5/57429_1560152771.jpg,
7C6CD9,VH-VSB,True,Private,Bell Helicopter Textron Canada Limited 505,STOR,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/1/35550_1262260808.jpg,,
7C6CFD,VH-VTB,True,Private,Bell Helicopter Textron Canada Limited 505,B505,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/71589_1653120171.jpg,https://cdn.jetphotos.com/full/6/98987_1602305736.jpg,https://cdn.jetphotos.com/full/6/53888_1521838898.jpg
7C6D14,VH-VTY,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
7C6FD2,VH-WDG,True,Private,Air Tractor Inc At-802A,BE36,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/1/68580_1176205051.jpg,,
7C6FDE,VH-WDS,True,Private,Airbus Helicopters As 350 B3E,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/66780_1636448437.jpg,,
7C6FF1,VH-WEB,True,Private,Aerospatiale Industries As.350Ba,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/32451_1575622849.jpg,https://cdn.jetphotos.com/full/1/21788_1253704185.jpg,https://cdn.jetphotos.com/full/2/49121_1203152104.jpg
7C7009,VH-WEZ,True,Private,Amateur Built Aircraft Long-Ez,LGEZ,Civ,Whoosh,Shiny,Spaceship Spaceship Spaceship,Joe Cool,,,,
7C702A,VH-WFW,True,Private,De Havilland Aircraft Company Dh-82A,DH82,Civ,Biplane,History,Old Stuff,Historic,,https://cdn.jetphotos.com/full/1/61674_1188645559.jpg,https://cdn.jetphotos.com/full/1/15278_1157125449.jpg,https://cdn.jetphotos.com/full/1/10257_1092631020.jpg
7C702B,VH-WFX,True,Todd Family Co Pty Ltd,Extra-Flugzeugbau Gmbh Ea 300L,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool,,https://cdn.jetphotos.com/full/5/78963_1635924739.jpg,https://cdn.jetphotos.com/full/5/90428_1633943333.jpg,https://cdn.jetphotos.com/full/5/19679_1459228937.jpg
7C702C,VH-WFY,True,Southern Corporate Air Charter Pty. Ltd.,Aero Vodochody L-39C,L39,Civ,Do A Barrel Roll,Jet Trainer,Private Jet Fighter,Distinctive,https://en.wikipedia.org/wiki/Aero_L-39_Albatros,https://cdn.jetphotos.com/full/6/38631_1466638423.jpg,https://cdn.jetphotos.com/full/6/18903_1422475907.jpg,https://cdn.jetphotos.com/full/3/84786_1346147839.jpg
7C706E,VH-WHS,True,Private,Auster Aircraft Ltd J5F,AIGT,Civ,Highwing,Training,Old Stuff,Historic,,https://cdn.jetphotos.com/full/2/15995_1174811652.jpg,,
7C7072,VH-WHW,True,Private,Eurocopter As.350Ba,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
7C7126,VH-WMW,True,Private,Aerospatiale Industries As.350Ba,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/54194_1668841382.jpg,https://cdn.jetphotos.com/full/1/99577_1236230276.jpg,https://cdn.jetphotos.com/full/2/47001_1212396925.jpg
7C7135,VH-WNB,True,Red Centre Ballooning Pty Ltd,Kavanagh Balloons D-90,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,,,,
7C7168,VH-WOQ,True,Private,Amateur Built Aircraft Pitts Model 12,PTMS,Civ,Biplane,Do A Barrel Roll,Aerobatics,Joe Cool,,https://cdn.jetphotos.com/full/6/75202_1637386007.jpg,https://cdn.jetphotos.com/full/5/71221_1608025154.jpg,https://cdn.jetphotos.com/full/5/50812_1607426129.jpg
7C7218,VH-WTM,True,Private,De Havilland Aircraft Company Dh-82A,DH82,Civ,Biplane,History,Old Stuff,Historic,,,,
7C72F0,VH-WZM,True,Private,Cessna Aircraft Company 404,C404,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/1/88245_1307971757.jpg,https://cdn.jetphotos.com/full/2/85345_1275059348.jpg,
7C7471,VH-XAB,True,Private,Bell Helicopter Co 206L-1,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/29157_1465265833.jpg,,
7C7479,VH-XAJ,True,Private,Air Tractor Inc At-802A,AT8T,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/18303_1645350980.jpg,,
7C7482,VH-XAS,True,Private,Aero Commander 500-S,AC50,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/63599_1517561309.jpg,https://cdn.jetphotos.com/full/2/91293_1191478410.jpg,
7C7483,VH-XAT,True,Private,Air Tractor Inc At-802A,AT8T,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/38743_1663954247.jpg,https://cdn.jetphotos.com/full/6/31775_1463593129.jpg,https://cdn.jetphotos.com/full/5/69628_1463501524.jpg
7C7485,VH-XAV,True,Private,Air Tractor Inc At-802,AT8T,Civ,Aerial Firefighter,Bushfire,,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/40849_1645351342.jpg,https://cdn.jetphotos.com/full/5/56416_1530440485.jpg,https://cdn.jetphotos.com/full/4/26214_1388217085.jpg
7C74A2,VH-XBO,True,Private,Eurocopter As 350 B3,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/60120_1659520290.jpg,,
7C74C0,VH-XCI,True,Private,Bell Helicopter Co 412Ep,B412,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/6/74975_1664700318.jpg,https://cdn.jetphotos.com/full/6/97602_1635475066.jpg,https://cdn.jetphotos.com/full/6/12650_1634466034.jpg
7C74C2,VH-XCK,True,Private,Bell Helicopter Co 412Ep,B412,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/6/94616_1636778180.jpg,https://cdn.jetphotos.com/full/5/86930_1631710436.jpg,https://cdn.jetphotos.com/full/6/63469_1623499404.jpg
7C74C5,VH-XCN,True,Kestrel Aviation Pty Ltd,Bell Helicopter Co 412,B412,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,,https://cdn.jetphotos.com/full/5/47835_1648728400.jpg,https://cdn.jetphotos.com/full/5/21841_1646427699.jpg,https://cdn.jetphotos.com/full/5/63776_1611220082.jpg
7C74C6,VH-XCO,True,Private,Aerospatiale As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/43436_1668841253.jpg,https://cdn.jetphotos.com/full/6/18186_1658135124.jpg,https://cdn.jetphotos.com/full/5/96541_1650168378.jpg
7C74D0,VH-XCY,True,Private,Bell Helicopter Textron Canada Ltd 412Ep,B412,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/5/53471_1646657022.jpg,https://cdn.jetphotos.com/full/5/28504_1614255339.jpg,https://cdn.jetphotos.com/full/6/92701_1609339725.jpg
7C750E,VH-XEO,True,Awesome Aviation Pty Ltd,Extra Flugzeugproduktions - Und Vertriebs - Gmbh Extra Ng,ZZZZ,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool,,https://cdn.jetphotos.com/full/6/89408_1611501897.jpg,https://cdn.jetphotos.com/full/6/11100_1606310291.jpg,https://cdn.jetphotos.com/full/5/50071_1601743173.jpg
7C7532,VH-XFO,True,Spongo'S Flying Circus Pty Ltd,Aviat Inc. S-2B,PTS2,Civ,Biplane,Do A Barrel Roll,Aerobatics,Joe Cool,,https://cdn.jetphotos.com/full/5/19827_1646538608.jpg,https://cdn.jetphotos.com/full/6/38802_1606897751.jpg,
7C754A,VH-XGC,True,Private,Eurocopter France As.350B3,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/88526_1664072416.jpg,https://cdn.jetphotos.com/full/6/57347_1586739654.jpg,https://cdn.jetphotos.com/full/3/87024_1388454942.jpg
7C7590,VH-XIA,True,Private,Agustawestland S.P.A. Aw139,A139,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/6/16271_1663311371.jpg,https://cdn.jetphotos.com/full/6/56553_1640035224.jpg,https://cdn.jetphotos.com/full/6/21392_1627082144.jpg
7C7591,VH-XIB,True,Private,Leonardo S.P.A. Helicopters Aw139,A139,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,,https://cdn.jetphotos.com/full/6/45324_1647411743.jpg,https://cdn.jetphotos.com/full/6/76934_1645835828.jpg,https://cdn.jetphotos.com/full/5/38277_1646026129.jpg
